Cycle,PSUID,Cluster,Plot,PlotID,SPCODE,Cover,Comments
C1,P063,62,E,P06362_E,NYMODO,10,
C1,P063,62,E,P06362_E,PASGEM,10,
C1,P063,62,E,P06362_E,UTRFOL,5,
C1,P063,62,E,P06362_E,UTRPUR,40,
C1,P063,62,N,P06362_N,NYMODO,15,
C1,P063,62,N,P06362_N,PASGEM,5,
C1,P063,62,N,P06362_N,UTRPUR,70,
C1,P063,64,C,P06364_C,NYMODO,25,
C1,P063,64,C,P06364_C,PANHEM,5,
C1,P063,64,C,P06364_C,PASGEM,5,
C1,P063,64,C,P06364_C,UTRPUR,60,
C1,P063,64,E,P06364_E,NYMODO,35,
C1,P063,64,E,P06364_E,UTRPUR,60,
C1,P063,64,N,P06364_N,CLAJAM,80,
C1,P063,65,C,P06365_C,NYMODO,30,
C1,P063,65,C,P06365_C,UTRPUR,60,
C1,P063,65,E,P06365_E,NYMODO,25,
C1,P063,65,E,P06365_E,UTRPUR,40,
C1,P063,65,N,P06365_N,NYMODO,35,
C1,P063,65,N,P06365_N,UTRPUR,60,
C1,P063,66,C,P06366_C,NYMODO,25,
C1,P063,66,C,P06366_C,UTRPUR,60,
C1,P063,66,E,P06366_E,NYMODO,15,
C1,P063,66,E,P06366_E,UTRPUR,70,
C1,P063,66,N,P06366_N,CLAJAM,10,
C1,P063,66,N,P06366_N,NYMODO,45,
C1,P063,66,N,P06366_N,UTRPUR,60,
C1,P063,70,C,P06370_C,CLAJAM,80,
C1,P063,70,C,P06370_C,SAGLAN,5,
C1,P063,70,C,P06370_C,TYPDOM,10,
C1,P063,70,E,P06370_E,NYMODO,35,
C1,P063,70,E,P06370_E,UTRPUR,40,
C1,P063,70,N,P06370_N,CLAJAM,10,
C1,P063,70,N,P06370_N,NYMODO,15,
C1,P063,70,N,P06370_N,TYPDOM,5,
C1,P063,70,N,P06370_N,UTRPUR,30,
C1,P220,1,C,P22001_C,CLAJAM,100,
C1,P220,1,E,P22001_E,CLAJAM,100,
C1,P220,1,N,P22001_N,CLAJAM,80,
C1,P220,4,C,P22004_C,CLAJAM,70,
C1,P220,4,C,P22004_C,HYMPAL,1,
C1,P220,4,E,P22004_E,CLAJAM,100,
C1,P220,4,N,P22004_N,CLAJAM,70,
C1,P220,4,N,P22004_N,IPOSAG,1,
C1,P220,5,C,P22005_C,CLAJAM,100,
C1,P220,5,E,P22005_E,CLAJAM,100,
C1,P220,5,N,P22005_N,CLAJAM,90,
C1,P220,8,C,P22008_C,CLAJAM,25,
C1,P220,8,C,P22008_C,TYPDOM,5,
C1,P220,8,C,P22008_C,UTRFOL,5,
C1,P220,8,E,P22008_E,CLAJAM,100,
C1,P220,8,N,P22008_N,CLAJAM,30,
C1,P220,10,C,P22010_C,ELECEL,1,
C1,P220,10,C,P22010_C,NYMODO,5,
C1,P220,10,C,P22010_C,UTRFOL,20,
C1,P220,10,C,P22010_C,UTRPUR,50,
C1,P220,10,E,P22010_E,CLAJAM,40,
C1,P220,10,E,P22010_E,UTRFOL,30,
C1,P220,10,N,P22010_N,BACCAR,5,
C1,P220,10,N,P22010_N,ELECEL,5,
C1,P220,10,N,P22010_N,NYMODO,20,
C1,P220,10,N,P22010_N,PANHEM,1,
C1,P220,10,N,P22010_N,UTRFOL,10,
C1,P220,10,N,P22010_N,UTRPUR,15,
C1,P220,11,C,P22011_C,CLAJAM,30,
C1,P220,11,E,P22011_E,CLAJAM,30,
C1,P220,11,E,P22011_E,NYMODO,10,
C1,P220,11,E,P22011_E,UTRPUR,15,
C1,P220,11,N,P22011_N,CLAJAM,100,
C1,P220,13,C,P22013_C,CLAJAM,40,
C1,P220,13,E,P22013_E,CLAJAM,70,
C1,P220,13,N,P22013_N,CLAJAM,5,
C1,P220,13,N,P22013_N,NYMODO,10,
C1,P220,13,N,P22013_N,UTRFOL,10,
C1,P220,13,N,P22013_N,UTRPUR,80,
C1,P220,14,C,P22014_C,CLAJAM,20,
C1,P220,14,C,P22014_C,NYMODO,25,
C1,P220,14,C,P22014_C,UTRPUR,10,
C1,P220,14,E,P22014_E,BACCAR,10,
C1,P220,14,E,P22014_E,CLAJAM,5,
C1,P220,14,E,P22014_E,NYMODO,30,
C1,P220,14,E,P22014_E,UTRPUR,10,
C1,P220,14,N,P22014_N,CLAJAM,80,
C1,P220,14,N,P22014_N,UTRFOL,10,
C1,P220,16,C,P22016_C,CLAJAM,30,
C1,P220,16,E,P22016_E,CLAJAM,30,
C1,P220,16,E,P22016_E,NYMODO,5,
C1,P220,16,E,P22016_E,UTRPUR,40,
C1,P220,16,N,P22016_N,CLAJAM,60,
C1,P220,18,C,P22018_C,CLAJAM,40,
C1,P220,18,E,P22018_E,CLAJAM,70,
C1,P220,18,N,P22018_N,CLAJAM,40,
C1,P220,18,N,P22018_N,ELECEL,5,
C1,P220,18,N,P22018_N,NYMODO,20,
C1,P220,18,N,P22018_N,UTRPUR,40,
C1,P220,19,C,P22019_C,CLAJAM,50,
C1,P220,19,E,P22019_E,CLAJAM,50,
C1,P220,19,N,P22019_N,CLAJAM,100,
C1,P220,20,C,P22020_C,CLAJAM,50,
C1,P220,20,E,P22020_E,CLAJAM,80,
C1,P220,20,N,P22020_N,CLAJAM,80,
C1,P220,20,N,P22020_N,TYPDOM,20,
C1,P220,22,C,P22022_C,CLAJAM,40,
C1,P220,22,C,P22022_C,NYMODO,10,
C1,P220,22,C,P22022_C,UTRFOL,10,
C1,P220,22,E,P22022_E,CLAJAM,60,
C1,P220,22,N,P22022_N,CLAJAM,15,
C1,P220,22,N,P22022_N,NYMODO,10,
C1,P220,22,N,P22022_N,UTRFOL,10,
C1,P220,22,N,P22022_N,UTRPUR,5,
C1,P220,23,C,P22023_C,CLAJAM,60,
C1,P220,23,C,P22023_C,UTRPUR,10,
C1,P220,23,E,P22023_E,CLAJAM,60,
C1,P220,23,E,P22023_E,NYMODO,10,
C1,P220,23,N,P22023_N,CLAJAM,40,
C1,P220,25,C,P22025_C,CLAJAM,80,
C1,P220,25,C,P22025_C,JUSANG,1,
C1,P220,25,E,P22025_E,CLAJAM,100,
C1,P220,25,N,P22025_N,CLAJAM,95,
C1,P220,26,C,P22026_C,CLAJAM,50,
C1,P220,26,C,P22026_C,JUSANG,15,
C1,P220,26,E,P22026_E,CLAJAM,30,
C1,P220,26,E,P22026_E,NYMODO,40,
C1,P220,26,E,P22026_E,UTRPUR,40,
C1,P220,26,N,P22026_N,CLAJAM,65,
C1,P220,26,N,P22026_N,UTRFOL,1,
C1,P220,26,N,P22026_N,UTRPUR,1,
C1,P220,28,C,P22028_C,CLAJAM,50,
C1,P220,28,C,P22028_C,HYMPAL,5,
C1,P220,28,E,P22028_E,BACCAR,10,
C1,P220,28,E,P22028_E,CLAJAM,10,
C1,P220,28,E,P22028_E,ELECEL,30,
C1,P220,28,E,P22028_E,NYMODO,40,
C1,P220,28,E,P22028_E,UTRPUR,60,
C1,P220,28,N,P22028_N,CLAJAM,10,
C1,P220,29,C,P22029_C,CLAJAM,75,
C1,P220,29,E,P22029_E,CLAJAM,100,
C1,P220,29,N,P22029_N,BACCAR,5,
C1,P220,29,N,P22029_N,CLAJAM,75,
C1,P220,29,N,P22029_N,UTRPUR,5,
C1,P220,31,C,P22031_C,CLAJAM,60,
C1,P220,31,E,P22031_E,CLAJAM,70,
C1,P220,31,N,P22031_N,CLAJAM,60,
C1,P220,32,C,P22032_C,CLAJAM,60,
C1,P220,32,E,P22032_E,CLAJAM,80,
C1,P220,32,N,P22032_N,CLAJAM,75,
C1,P220,33,C,P22033_C,CLAJAM,45,
C1,P220,33,E,P22033_E,CLAJAM,40,
C1,P220,33,N,P22033_N,CLAJAM,35,
C1,P220,33,N,P22033_N,UTRFOL,5,
C1,P220,33,N,P22033_N,UTRPUR,5,
C1,P220,35,C,P22035_C,CLAJAM,25,
C1,P220,35,C,P22035_C,NYMODO,25,
C1,P220,35,C,P22035_C,UTRFOL,15,
C1,P220,35,E,P22035_E,CLAJAM,70,
C1,P220,35,E,P22035_E,UTRFOL,30,
C1,P220,35,N,P22035_N,BACCAR,1,
C1,P220,35,N,P22035_N,CLAJAM,35,
C1,P220,35,N,P22035_N,UTRFOL,1,
C1,P220,36,C,P22036_C,CLAJAM,10,
C1,P220,36,C,P22036_C,NYMODO,10,
C1,P220,36,C,P22036_C,UTRPUR,5,
C1,P220,36,E,P22036_E,CLAJAM,90,
C1,P220,36,N,P22036_N,CLAJAM,80,
C1,P220,36,N,P22036_N,HYMPAL,5,
C1,P220,37,C,P22037_C,CLAJAM,60,
C1,P220,37,E,P22037_E,CLAJAM,90,
C1,P220,37,N,P22037_N,CLAJAM,80,
C1,P220,38,C,P22038_C,CLAJAM,40,
C1,P220,38,E,P22038_E,CLAJAM,70,
C1,P220,38,N,P22038_N,CLAJAM,40,
C1,P220,38,N,P22038_N,ELECEL,5,
C1,P220,38,N,P22038_N,NYMODO,10,
C1,P220,38,N,P22038_N,UTRPUR,30,
C1,P220,39,C,P22039_C,BACCAR,5,
C1,P220,39,C,P22039_C,CLAJAM,35,
C1,P220,39,C,P22039_C,NYMODO,20,
C1,P220,39,C,P22039_C,UTRPUR,15,
C1,P220,39,E,P22039_E,CLAJAM,70,
C1,P220,39,N,P22039_N,BACCAR,20,
C1,P220,39,N,P22039_N,CLAJAM,40,
C1,P220,39,N,P22039_N,ELECEL,5,
C1,P220,39,N,P22039_N,NYMODO,20,
C1,P220,39,N,P22039_N,UTRFOL,40,
C1,P220,39,N,P22039_N,UTRPUR,10,
C1,P220,41,C,P22041_C,BACCAR,5,
C1,P220,41,C,P22041_C,CLAJAM,25,
C1,P220,41,C,P22041_C,ELECEL,2,
C1,P220,41,C,P22041_C,JUSANG,1,
C1,P220,41,C,P22041_C,NYMODO,5,
C1,P220,41,C,P22041_C,UTRPUR,20,
C1,P220,41,E,P22041_E,CLAJAM,55,
C1,P220,41,E,P22041_E,UTRPUR,10,
C1,P220,41,N,P22041_N,CLAJAM,35,
C1,P220,41,N,P22041_N,ELECEL,1,
C1,P220,41,N,P22041_N,NYMODO,5,
C1,P220,42,C,P22042_C,BACCAR,5,
C1,P220,42,C,P22042_C,CLAJAM,15,
C1,P220,42,C,P22042_C,NYMODO,5,
C1,P220,42,C,P22042_C,UTRPUR,40,
C1,P220,42,E,P22042_E,CLAJAM,60,
C1,P220,42,N,P22042_N,BACCAR,5,
C1,P220,42,N,P22042_N,CLAJAM,15,
C1,P220,42,N,P22042_N,ELECEL,1,
C1,P220,42,N,P22042_N,UTRPUR,10,
C1,P220,43,C,P22043_C,BACCAR,5,
C1,P220,43,C,P22043_C,CLAJAM,25,
C1,P220,43,C,P22043_C,UTRPUR,15,
C1,P220,43,E,P22043_E,CLAJAM,80,
C1,P220,43,N,P22043_N,BACCAR,1,
C1,P220,43,N,P22043_N,CLAJAM,65,
C1,P220,43,N,P22043_N,ELECEL,1,
C1,P220,44,C,P22044_C,BACCAR,15,
C1,P220,44,C,P22044_C,CHARA,10,
C1,P220,44,C,P22044_C,CLAJAM,20,
C1,P220,44,C,P22044_C,ELECEL,25,
C1,P220,44,C,P22044_C,JUSANG,5,
C1,P220,44,C,P22044_C,PONCOR,1,
C1,P220,44,E,P22044_E,BACCAR,10,
C1,P220,44,E,P22044_E,CLAJAM,30,
C1,P220,44,E,P22044_E,UTRPUR,20,
C1,P220,44,N,P22044_N,BACCAR,5,
C1,P220,44,N,P22044_N,CHARA,10,
C1,P220,44,N,P22044_N,CLAJAM,15,
C1,P220,44,N,P22044_N,NYMODO,20,
C1,P220,44,N,P22044_N,UTRPUR,1,
C1,P220,45,C,P22045_C,CLAJAM,35,
C1,P220,45,E,P22045_E,CLAJAM,60,
C1,P220,45,N,P22045_N,BACCAR,5,
C1,P220,45,N,P22045_N,CLAJAM,10,
C1,P220,45,N,P22045_N,ELECEL,2,
C1,P220,45,N,P22045_N,LEEHEX,1,
C1,P220,45,N,P22045_N,NYMODO,20,
C1,P220,45,N,P22045_N,UTRFOL,1,
C1,P220,45,N,P22045_N,UTRPUR,15,
C1,P220,46,C,P22046_C,BACCAR,5,
C1,P220,46,C,P22046_C,CLAJAM,25,
C1,P220,46,C,P22046_C,NYMODO,5,
C1,P220,46,C,P22046_C,UTRFOL,60,
C1,P220,46,E,P22046_E,CLAJAM,70,
C1,P220,46,N,P22046_N,CLAJAM,40,
C1,P220,46,N,P22046_N,CRIAME,5,
C1,P220,46,N,P22046_N,ELECEL,1,
C1,P220,46,N,P22046_N,NYMODO,5,
C1,P220,46,N,P22046_N,UTRFOL,60,
C1,P220,47,C,P22047_C,CLAJAM,40,
C1,P220,47,C,P22047_C,UTRPUR,5,
C1,P220,47,E,P22047_E,CLAJAM,45,
C1,P220,47,E,P22047_E,NYMODO,10,
C1,P220,47,N,P22047_N,BACCAR,5,
C1,P220,47,N,P22047_N,CLAJAM,40,
C1,P220,47,N,P22047_N,ELECEL,5,
C1,P220,47,N,P22047_N,UTRPUR,10,
C1,P220,50,C,P22050_C,CLAJAM,60,
C1,P220,50,E,P22050_E,CLAJAM,35,
C1,P220,50,N,P22050_N,CLAJAM,100,
C1,P220,50,N,P22050_N,ELECEL,1,
C1,P220,51,C,P22051_C,CLAJAM,1,
C1,P220,51,C,P22051_C,ELECEL,5,
C1,P220,51,C,P22051_C,HYMPAL,20,
C1,P220,51,C,P22051_C,PONCOR,1,
C1,P220,51,E,P22051_E,CLAJAM,50,
C1,P220,51,E,P22051_E,HYMPAL,5,
C1,P220,51,E,P22051_E,UTRFOL,30,
C1,P220,51,N,P22051_N,BACCAR,5,
C1,P220,51,N,P22051_N,CLAJAM,60,
C1,P220,51,N,P22051_N,UTRPUR,20,
C1,P220,52,C,P22052_C,BACCAR,5,
C1,P220,52,C,P22052_C,CLAJAM,30,
C1,P220,52,E,P22052_E,CLAJAM,40,
C1,P220,52,E,P22052_E,CRIAME,10,
C1,P220,52,N,P22052_N,CLAJAM,80,
C1,P220,53,C,P22053_C,CLAJAM,45,
C1,P220,53,E,P22053_E,CLAJAM,100,
C1,P220,53,N,P22053_N,BACCAR,20,
C1,P220,53,N,P22053_N,ELECEL,20,
C1,P220,53,N,P22053_N,HYMPAL,20,
C1,P220,53,N,P22053_N,NYMAQU,5,
C1,P220,53,N,P22053_N,UTRFOL,80,
C1,P220,53,N,P22053_N,UTRPUR,40,
C1,P220,55,C,P22055_C,CLAJAM,50,
C1,P220,55,E,P22055_E,CLAJAM,40,
C1,P220,55,N,P22055_N,CLAJAM,40,
C1,P220,55,N,P22055_N,NYMODO,5,
C1,P220,55,N,P22055_N,UTRFOL,20,
C1,P220,58,C,P22058_C,CLAJAM,40,
C1,P220,58,E,P22058_E,CLAJAM,40,
C1,P220,58,N,P22058_N,CLAJAM,50,
C1,P220,59,C,P22059_C,CLAJAM,1,
C1,P220,59,C,P22059_C,NYMAQU,15,
C1,P220,59,C,P22059_C,NYMODO,25,
C1,P220,59,E,P22059_E,CLAJAM,50,
C1,P220,59,N,P22059_N,CLAJAM,100,
C1,P220,60,C,P22060_C,CLAJAM,15,
C1,P220,60,C,P22060_C,ELECEL,5,
C1,P220,60,C,P22060_C,HYMPAL,5,
C1,P220,60,C,P22060_C,PASGEM,1,
C1,P220,60,C,P22060_C,PONCOR,10,
C1,P220,60,C,P22060_C,UTRPUR,5,
C1,P220,60,E,P22060_E,CLAJAM,30,
C1,P220,60,E,P22060_E,PONCOR,5,
C1,P220,60,N,P22060_N,CLAJAM,80,
C1,P220,67,C,P22067_C,CLAJAM,1,
C1,P220,67,C,P22067_C,ELECEL,40,
C1,P220,67,C,P22067_C,NYMODO,10,
C1,P220,67,C,P22067_C,UTRPUR,10,
C1,P220,67,E,P22067_E,ELECEL,10,
C1,P220,67,E,P22067_E,UTRFOL,30,
C1,P220,67,E,P22067_E,UTRPUR,20,
C1,P220,67,N,P22067_N,CLAJAM,20,
C1,P220,67,N,P22067_N,ELECEL,5,
C1,P220,67,N,P22067_N,NYMODO,10,
C1,P220,67,N,P22067_N,UTRFOL,40,
C1,PBS1,9,C,PBS109_C,BLESER,5,
C1,PBS1,9,C,PBS109_C,CLAJAM,40,
C1,PBS1,9,C,PBS109_C,IPOSAG,2,
C1,PBS1,9,C,PBS109_C,JUSANG,2,
C1,PBS1,9,E,PBS109_E,CLAJAM,25,
C1,PBS1,9,E,PBS109_E,CRIAME,15,
C1,PBS1,9,E,PBS109_E,JUSANG,10,
C1,PBS1,9,E,PBS109_E,UTRPUR,10,
C1,PBS1,9,N,PBS109_N,CHARA,15,
C1,PBS1,9,N,PBS109_N,CLAJAM,15,
C1,PBS1,9,N,PBS109_N,FUIBRE,10,
C1,PBS1,9,N,PBS109_N,JUSANG,10,
C1,PBS1,9,N,PBS109_N,RHYMIC,5,
C1,PBS1,10,C,PBS110_C,CRIAME,5,
C1,PBS1,10,C,PBS110_C,ELECEL,45,
C1,PBS1,10,E,PBS110_E,CRIAME,5,
C1,PBS1,10,E,PBS110_E,ELECEL,40,
C1,PBS1,10,N,PBS110_N,CLAJAM,25,
C1,PBS1,10,N,PBS110_N,CRIAME,5,
C1,PBS1,10,N,PBS110_N,JUSANG,1,
C1,PBS1,10,N,PBS110_N,UTRPUR,1,
C1,PBS1,11,C,PBS111_C,CLAJAM,5,
C1,PBS1,11,C,PBS111_C,ELECEL,10,
C1,PBS1,11,C,PBS111_C,NYMODO,5,
C1,PBS1,11,E,PBS111_E,BACCAR,10,
C1,PBS1,11,E,PBS111_E,CHARA,50,
C1,PBS1,11,E,PBS111_E,CLAJAM,30,
C1,PBS1,11,E,PBS111_E,CRIAME,15,
C1,PBS1,11,E,PBS111_E,JUSANG,15,
C1,PBS1,11,N,PBS111_N,CHARA,1,
C1,PBS1,11,N,PBS111_N,CLAJAM,35,
C1,PBS1,11,N,PBS111_N,CRIAME,5,
C1,PBS1,11,N,PBS111_N,ELECEL,5,
C1,PBS1,11,N,PBS111_N,JUSANG,1,
C1,PBS1,12,C,PBS112_C,CLAJAM,35,
C1,PBS1,12,E,PBS112_E,CHARA,15,
C1,PBS1,12,E,PBS112_E,CLAJAM,25,
C1,PBS1,12,E,PBS112_E,UTRPUR,10,
C1,PBS1,12,N,PBS112_N,CLAJAM,20,
C1,PBS1,12,N,PBS112_N,CRIAME,10,
C1,PBS1,18,C,PBS118_C,CHARA,5,
C1,PBS1,18,C,PBS118_C,CLAJAM,15,
C1,PBS1,18,C,PBS118_C,ELECEL,5,
C1,PBS1,18,E,PBS118_E,CLAJAM,50,
C1,PBS1,18,E,PBS118_E,CRIAME,25,
C1,PBS1,18,E,PBS118_E,ELECEL,30,
C1,PBS1,18,E,PBS118_E,PANHEM,35,
C1,PBS1,18,N,PBS118_N,CLAJAM,10,
C1,PBS1,18,N,PBS118_N,CRIAME,5,
C1,PBS1,18,N,PBS118_N,ELECEL,20,
C1,PBS1,18,N,PBS118_N,PANHEM,1,
C1,PBS1,18,N,PBS118_N,RHYTRA,35,
C1,PBS1,19,C,PBS119_C,CHARA,25,
C1,PBS1,19,C,PBS119_C,CLAJAM,10,
C1,PBS1,19,E,PBS119_E,CHARA,10,
C1,PBS1,19,E,PBS119_E,CLAJAM,30,
C1,PBS1,19,E,PBS119_E,RHYDIV,35,
C1,PBS1,19,N,PBS119_N,CHARA,5,
C1,PBS1,19,N,PBS119_N,CLAJAM,10,
C1,PBS1,19,N,PBS119_N,CRIAME,1,
C1,PBS1,19,N,PBS119_N,JUSANG,5,
C1,PBS1,26,C,PBS126_C,CLAJAM,45,
C1,PBS1,26,C,PBS126_C,UTRPUR,10,
C1,PBS1,26,E,PBS126_E,CLAJAM,70,
C1,PBS1,26,E,PBS126_E,UTRPUR,10,
C1,PBS1,26,N,PBS126_N,CLAJAM,20,
C1,PBS1,26,N,PBS126_N,UTRPUR,5,
C1,PBS1,27,C,PBS127_C,CLAJAM,10,
C1,PBS1,27,C,PBS127_C,UTRPUR,55,
C1,PBS1,27,E,PBS127_E,CLAJAM,20,
C1,PBS1,27,E,PBS127_E,CRIAME,10,
C1,PBS1,27,E,PBS127_E,UTRFOL,70,
C1,PBS1,27,N,PBS127_N,CLAJAM,10,
C1,PBS1,27,N,PBS127_N,ELECEL,1,
C1,PBS1,27,N,PBS127_N,UTRFOL,45,
C1,PBS1,27,N,PBS127_N,UTRPUR,20,
C1,PBS1,28,C,PBS128_C,CHARA,10,
C1,PBS1,28,C,PBS128_C,CLAJAM,5,
C1,PBS1,28,C,PBS128_C,CRIAME,15,
C1,PBS1,28,C,PBS128_C,ELECEL,60,
C1,PBS1,28,C,PBS128_C,PANHEM,5,
C1,PBS1,28,C,PBS128_C,UTRFOL,20,
C1,PBS1,28,E,PBS128_E,CLAJAM,50,
C1,PBS1,28,E,PBS128_E,CRIAME,10,
C1,PBS1,28,E,PBS128_E,UTRFOL,70,
C1,PBS1,28,E,PBS128_E,UTRPUR,10,
C1,PBS1,28,N,PBS128_N,CHARA,5,
C1,PBS1,28,N,PBS128_N,CLAJAM,10,
C1,PBS1,28,N,PBS128_N,JUSANG,1,
C1,PBS1,28,N,PBS128_N,UTRFOL,5,
C1,PBS1,28,N,PBS128_N,UTRPUR,10,
C1,PBS1,30,C,PBS130_C,CLAJAM,30,
C1,PBS1,30,C,PBS130_C,CRIAME,1,
C1,PBS1,30,C,PBS130_C,UTRFOL,60,
C1,PBS1,30,C,PBS130_C,UTRPUR,10,
C1,PBS1,30,E,PBS130_E,CLAJAM,40,
C1,PBS1,30,E,PBS130_E,CRIAME,20,
C1,PBS1,30,N,PBS130_N,CHARA,1,
C1,PBS1,30,N,PBS130_N,CLAJAM,5,
C1,PBS1,30,N,PBS130_N,PONCOR,30,
C1,PBS1,30,N,PBS130_N,TYPDOM,20,
C1,PBS1,30,N,PBS130_N,UTRFOL,10,
C1,PBS1,30,N,PBS130_N,UTRPUR,5,
C1,PBS1,31,C,PBS131_C,CLAJAM,75,
C1,PBS1,31,E,PBS131_E,BACCAR,5,
C1,PBS1,31,E,PBS131_E,CLAJAM,70,
C1,PBS1,31,N,PBS131_N,CLAJAM,70,
C1,PBS1,31,N,PBS131_N,JUSANG,1,
C1,PBS1,31,N,PBS131_N,UTRPUR,10,
C1,PBS1,32,C,PBS132_C,CLAJAM,25,
C1,PBS1,32,C,PBS132_C,UTRPUR,15,
C1,PBS1,32,E,PBS132_E,CHARA,20,
C1,PBS1,32,E,PBS132_E,CLAJAM,20,
C1,PBS1,32,E,PBS132_E,CRIAME,5,
C1,PBS1,32,N,PBS132_N,CLAJAM,60,
C1,PBS1,32,N,PBS132_N,UTRPUR,5,
C1,PBS1,33,C,PBS133_C,CLAJAM,25,
C1,PBS1,33,C,PBS133_C,CRIAME,5,
C1,PBS1,33,E,PBS133_E,CLAJAM,50,
C1,PBS1,33,E,PBS133_E,HYMPAL,5,
C1,PBS1,33,N,PBS133_N,CHARA,1,
C1,PBS1,33,N,PBS133_N,CLAJAM,60,
C1,PBS1,33,N,PBS133_N,UTRPUR,1,
C1,PBS1,34,C,PBS134_C,CLAJAM,20,
C1,PBS1,34,C,PBS134_C,CRIAME,5,
C1,PBS1,34,C,PBS134_C,JUSANG,1,
C1,PBS1,34,C,PBS134_C,UTRFOL,10,
C1,PBS1,34,C,PBS134_C,UTRPUR,10,
C1,PBS1,34,E,PBS134_E,CHARA,50,
C1,PBS1,34,E,PBS134_E,CLAJAM,20,
C1,PBS1,34,E,PBS134_E,UTRPUR,10,
C1,PBS1,34,N,PBS134_N,BACCAR,5,
C1,PBS1,34,N,PBS134_N,CHARA,1,
C1,PBS1,34,N,PBS134_N,CLAJAM,20,
C1,PBS1,34,N,PBS134_N,CRIAME,1,
C1,PBS1,36,C,PBS136_C,CHARA,10,
C1,PBS1,36,C,PBS136_C,CLAJAM,15,
C1,PBS1,36,C,PBS136_C,UTRPUR,50,
C1,PBS1,36,E,PBS136_E,CHARA,10,
C1,PBS1,36,E,PBS136_E,CLAJAM,70,
C1,PBS1,36,E,PBS136_E,PANHEM,10,
C1,PBS1,36,E,PBS136_E,UTRFOL,45,
C1,PBS1,36,E,PBS136_E,UTRPUR,25,
C1,PBS1,36,N,PBS136_N,CHARA,1,
C1,PBS1,36,N,PBS136_N,CLAJAM,15,
C1,PBS1,36,N,PBS136_N,CRIAME,1,
C1,PBS1,36,N,PBS136_N,UTRFOL,20,
C1,PBS1,36,N,PBS136_N,UTRPUR,5,
C1,PBS1,37,C,PBS137_C,CHARA,5,
C1,PBS1,37,C,PBS137_C,CLAJAM,50,
C1,PBS1,37,E,PBS137_E,CLAJAM,60,
C1,PBS1,37,N,PBS137_N,BACCAR,5,
C1,PBS1,37,N,PBS137_N,CLAJAM,60,
C1,PBS1,37,N,PBS137_N,UTRPUR,10,
C1,PBS1,38,C,PBS138_C,ELECEL,5,
C1,PBS1,38,C,PBS138_C,NYMODO,5,
C1,PBS1,38,C,PBS138_C,UTRPUR,80,
C1,PBS1,38,E,PBS138_E,CHARA,10,
C1,PBS1,38,E,PBS138_E,ELECEL,55,
C1,PBS1,38,E,PBS138_E,NYMODO,10,
C1,PBS1,38,E,PBS138_E,UTRFOL,85,
C1,PBS1,38,E,PBS138_E,UTRPUR,35,
C1,PBS1,38,N,PBS138_N,ELECEL,20,
C1,PBS1,38,N,PBS138_N,NYMODO,15,
C1,PBS1,38,N,PBS138_N,PASGEM,1,
C1,PBS1,38,N,PBS138_N,PELVIR,5,
C1,PBS1,38,N,PBS138_N,UTRPUR,30,
C1,PBS1,39,C,PBS139_C,BLESER,20,
C1,PBS1,39,C,PBS139_C,CEPOCC,1,
C1,PBS1,39,C,PBS139_C,CYPHAS,1,
C1,PBS1,39,C,PBS139_C,LUDALA,2,
C1,PBS1,39,C,PBS139_C,PONCOR,5,
C1,PBS1,39,C,PBS139_C,PROPAL,5,
C1,PBS1,39,C,PBS139_C,RHYDIV,1,
C1,PBS1,39,C,PBS139_C,RHYINU,10,
C1,PBS1,39,E,PBS139_E,CEPOCC,10,
C1,PBS1,39,E,PBS139_E,CLAJAM,40,
C1,PBS1,39,E,PBS139_E,PONCOR,30,
C1,PBS1,39,E,PBS139_E,RHYDIV,10,
C1,PBS1,39,N,PBS139_N,BLESER,5,
C1,PBS1,39,N,PBS139_N,CLAJAM,20,
C1,PBS1,39,N,PBS139_N,FUIBRE,5,
C1,PBS1,39,N,PBS139_N,JUSANG,5,
C1,PBS1,39,N,PBS139_N,PONCOR,20,
C1,PBS1,41,C,PBS141_C,CLAJAM,20,
C1,PBS1,41,C,PBS141_C,CRIAME,5,
C1,PBS1,41,C,PBS141_C,PELVIR,5,
C1,PBS1,41,C,PBS141_C,TYPDOM,20,
C1,PBS1,41,E,PBS141_E,TYPDOM,100,
C1,PBS1,41,N,PBS141_N,CLAJAM,10,
C1,PBS1,41,N,PBS141_N,TYPDOM,80,
C1,PBS1,41,N,PBS141_N,UTRFOL,10,
C1,PBS1,42,C,PBS142_C,CLAJAM,20,
C1,PBS1,42,C,PBS142_C,UTRFOL,5,
C1,PBS1,42,C,PBS142_C,UTRPUR,5,
C1,PBS1,42,E,PBS142_E,CLAJAM,10,
C1,PBS1,42,E,PBS142_E,TYPDOM,60,
C1,PBS1,42,E,PBS142_E,UTRPUR,30,
C1,PBS1,42,N,PBS142_N,CLAJAM,20,
C1,PBS1,45,C,PBS145_C,CLAJAM,25,
C1,PBS1,45,E,PBS145_E,CHARA,10,
C1,PBS1,45,E,PBS145_E,CLAJAM,30,
C1,PBS1,45,E,PBS145_E,TYPDOM,10,
C1,PBS1,45,N,PBS145_N,TYPDOM,5,
C1,PBS1,45,N,PBS145_N,UTRFOL,10,
C1,PBS1,45,N,PBS145_N,UTRPUR,80,
C1,PBS1,49,C,PBS149_C,CHARA,5,
C1,PBS1,49,C,PBS149_C,CLAJAM,25,
