"","PlotID_New","ele_sd","ele_range"
"675","P00411_S",NA,0
"676","P00411_W",NA,0
"677","P00413_C",4.50924975282289,9
"678","P00413_E",3.02709982216202,6
"679","P00413_N",7.82496006379585,14.7
"680","P00413_S",NA,0
"681","P00413_W",NA,0
"682","P00415_C",3.45301800362138,6.30000000000001
"683","P00415_E",1.69213868619961,3.30000000000001
"684","P00415_N",13.489378537699,24.3
"685","P00415_S",NA,0
"686","P00415_W",NA,0
"687","P00416_C",4.49332838773219,8.69999999999999
"688","P00416_E",2.65015722804013,5.30000000000001
"689","P00416_N",4.16333199893227,8
"690","P00416_S",NA,0
"691","P00416_W",NA,0
"692","P00417_C",7.43572457800852,14.7
"693","P00417_E",0.513160143944687,1
"694","P00417_N",6.19919349593155,12
"695","P00417_S",NA,0
"696","P00417_W",NA,0
"697","P00418_C",4.49332838773219,8.69999999999999
"698","P00418_E",7.06139740655723,12.7
"699","P00418_N",9.5353727422337,17.3
"700","P00418_S",NA,0
"701","P00418_W",NA,0
"702","P00420_C",9.60902353693305,19
"703","P00420_E",1.52752523165195,3
"704","P00420_N",11.8263829353414,21.7
"705","P00420_S",NA,0
"706","P00420_W",NA,0
"707","P00422_C",2.80416357107308,5
"708","P00422_E",3.09246395829173,6
"709","P00422_N",8.78806008172452,16
"710","P00422_S",NA,0
"711","P00422_W",NA,0
"712","P00423_C",2.08166599946613,4
"713","P00423_E",5.68008215903022,10.3
"714","P00423_N",2.80416357107308,5
"715","P00423_S",NA,0
"716","P00423_W",NA,0
"717","P00424_C",1.50443787951957,3
"718","P00424_E",6.58255269633294,13
"719","P00424_N",1.01488915650922,2
"720","P00424_S",NA,0
"721","P00424_W",NA,0
"722","P00425_C",1.15325625946709,2.30000000000001
"723","P00425_E",2.37977589981353,4.69999999999999
"724","P00425_N",5.87054795852425,11.7
"725","P00425_S",NA,0
"726","P00425_W",NA,0
"727","P00426_C",0.513160143944687,1
"728","P00426_E",2.40069434400412,4.30000000000001
"729","P00426_N",4.18688428309166,7.69999999999999
"730","P00426_S",NA,0
"731","P00426_W",NA,0
"732","P00428_C",3.35608899365516,6.69999999999999
"733","P00428_E",1.96553639837407,3.69999999999999
"734","P00428_N",5.98024525695504,11.7
"735","P00428_S",NA,0
"736","P00428_W",NA,0
"737","P00433_C",3.73229152130431,7.30000000000001
"738","P00433_E",7.35277725307474,14.7
"739","P00433_N",5.11175116765282,9
"740","P00433_S",NA,0
"741","P00433_W",NA,0
"742","P00434_C",1.45716619962629,2.69999999999999
"743","P00434_E",NA,0
"744","P00434_N",3.74477413649118,7.39999999999998
"745","P00434_S",NA,0
"746","P00434_W",NA,0
"747","P00435_C",3.51046055857821,6.39999999999998
"748","P00435_E",NA,0
"749","P00435_N",50.5206228517952,99
"750","P00435_S",NA,0
"751","P00435_W",NA,0
"752","P00441_C",3,6
"753","P00441_E",3,6
"754","P00441_N",4.13077878048842,7.30000000000001
"755","P00441_S",NA,0
"756","P00441_W",NA,0
"757","P00442_C",1.66232768530556,3.30000000000001
"758","P00442_E",2.22785397486759,4
"759","P00442_N",3.95769293065207,7.30000000000001
"760","P00442_S",NA,0
"761","P00442_W",NA,0
"762","P00443_C",0,0
"763","P00443_E",2.37977589981353,4.69999999999999
"764","P00443_N",2.89194283023252,5.69999999999999
"765","P00443_S",NA,0
"766","P00443_W",NA,0
"767","P00445_C",7.00214252925489,14
"768","P00445_E",12.4708994596754,22.7
"769","P00445_N",8.35842887948048,16.7
"770","P00445_S",NA,0
"771","P00445_W",NA,0
"772","P00447_C",0.513160143944687,1
"773","P00447_E",12.7410099024109,23
"774","P00447_N",14.7712558707782,26.7
"775","P00447_S",NA,0
"776","P00447_W",NA,0
"777","P00448_C",3.10859024854247,5.69999999999999
"778","P00448_E",3.63730669589465,6.30000000000001
"779","P00448_N",6.88210239195358,13.7
"780","P00448_S",NA,0
"781","P00448_W",NA,0
"782","P00449_C",2.76224546338663,5.30000000000001
"783","P00449_E",4.29301758673313,8
"784","P00449_N",4.67582434799826,9
"785","P00449_S",NA,0
"786","P00449_W",NA,0
"787","P00450_C",3.78593889720018,7
"788","P00450_E",3.21921315438002,6.30000000000001
"789","P00450_N",3.35608899365516,6.69999999999999
"790","P00450_S",NA,0
"791","P00450_W",NA,0
"792","P00452_C",7.40697869129738,13.3
"793","P00452_E",18.8510830811742,36
"794","P00452_N",1,2
"795","P00452_S",NA,0
"796","P00452_W",NA,0
"797","P00454_C",5.0029991005396,10
"798","P00454_E",2.93087017795058,5.60000000000002
"799","P00454_N",NA,9.69999999999999
"800","P00454_S",NA,0
"801","P00454_W",NA,0
"802","P00455_C",5.59732078766261,11
"803","P00455_E",4,8
"804","P00455_N",5.91016074231488,10.7
"805","P00455_S",NA,0
"806","P00455_W",NA,0
"807","P00456_C",0.680685928555409,1.30000000000001
"808","P00456_E",3.21921315438002,6.30000000000001
"809","P00456_N",3.51188458428425,7
"810","P00456_S",NA,0
"811","P00456_W",NA,0
"812","P00457_C",1.69999999999999,3.39999999999998
"813","P00457_E",4.6184412955022,9
"814","P00457_N",2.80416357107308,5
"815","P00457_S",NA,0
"816","P00457_W",NA,0
"817","P00458_C",2.85131548587665,5.69999999999999
"818","P00458_E",0.854400374531748,1.69999999999999
"819","P00458_N",4.92172056636023,9.69999999999999
"820","P00458_S",NA,0
"821","P00458_W",NA,0
"822","P00460_C",4.89523577913602,9.30000000000001
"823","P00460_E",3.51188458428425,7
"824","P00460_N",1.40118997046558,2.69999999999999
"825","P00460_S",NA,0
"826","P00460_W",NA,0
"827","P00462_C",6.85054742338157,13.7
"828","P00462_E",4.29301758673313,8
"829","P00462_N",4.78156180900481,9
"830","P00462_S",NA,0
"831","P00462_W",NA,0
"832","P00463_C",1.50443787951957,3
"833","P00463_E",1.40118997046558,2.69999999999999
"834","P00463_N",3.00499584026334,6
"835","P00463_S",NA,0
"836","P00463_W",NA,0
"837","P00464_C",4.35889894354067,8
"838","P00464_E",3.18799832705937,6.30000000000001
"839","P00464_N",8.50078427754365,17
"840","P00464_S",NA,0
"841","P00464_W",NA,0
"842","P00481_C",NA,0
"843","P00481_E",NA,0
"844","P00481_N",NA,0
"845","P00482_C",NA,0
"846","P00482_E",NA,0
"847","P00482_N",NA,0
"848","P00626_C",2.70739727413618,5
"849","P00626_E",2.89194283023253,5.7
