"","PlotID_New","East_mm","East_sd","North_mm","North_sd"
"462","P00265_N",524129.133333333,0.230940107689293,2862193.83333333,0.288675134594813
"463","P00266_C",524423.9,0.173205080783773,2862438.83333333,0.288675134594813
"464","P00266_E",524452.033333333,0.0577350269055201,2862444,0
"465","P00266_N",524422,0,2862447.1,0.173205080649348
"466","P00267_C",524584.966666667,0.0577350269055201,2862458.9,0.173205080649348
"467","P00267_E",524607.833333333,0.288675134594813,2862463.03333333,0.0577350269727325
"468","P00267_N",524582.866666667,0.230940107689293,2862470.83333333,0.288675134594813
"469","P00268_C",524481.9,0.173205080783773,2862500.86666667,0.23094010762208
"470","P00268_E",524492.166666667,0.288675134594813,2862502.9,0.173205080649348
"471","P00268_N",524478.066666667,0.11547005381104,2862518.1,0.173205080649348
"472","P00269_C",524401.933333333,0.11547005381104,2862337.9,0.173205080649348
"473","P00269_E",524409.9,0.173205080783773,2862339.06666667,0.115470053945465
"474","P00269_N",524397.066666667,0.11547005381104,2862361.06666667,0.115470053945465
"475","P00271_C",525215.133333333,0.230940107689293,2862781.03333333,0.0577350269727325
"476","P00271_E",525220.133333333,0.230940107689293,2862782,0
"477","P00271_N",525212.933333333,0.11547005381104,2862794.93333333,0.115470053945465
"478","P00272_C",525196.833333333,0.288675134594813,2862710.06666667,0.115470053945465
"479","P00272_E",525222.033333333,0.0577350269055201,2862715.03333333,0.0577350269727325
"480","P00272_N",525195.133333333,0.230940107689293,2862716.03333333,0.0577350269727325
"481","P00273_C",525084.066666667,0.11547005381104,2862787.83333333,0.288675134594813
"482","P00273_E",525094,0,2862789.13333333,0.23094010762208
"483","P00273_N",525080,0,2862809.03333333,0.0577350269727325
"484","P00274_C",525056.1,0.173205080783773,2862704.13333333,0.23094010762208
"485","P00274_E",525085.933333333,0.11547005381104,2862710.03333333,0.0577350269727325
"486","P00274_N",525050,0,2862736.93333333,0.115470053945465
"487","P00275_C",525167.133333333,0.230940107689293,2862754.13333333,0.23094010762208
"488","P00275_E",525174.1,0.173205080783773,2862755.9,0.173205080649348
"489","P00275_N",525164,0,2862772.03333333,0.0577350269727325
"490","P00276_C",525597.033333333,0.0577350269055201,2862816.06666667,0.115470053945465
"491","P00276_E",525610.933333333,0.11547005381104,2862818.93333333,0.115470053945465
"492","P00276_N",525594.866666667,0.230940107689293,2862828.96666667,0.0577350269727325
"493","P00278_C",525530.1,0.141421356204382,2862692,0
"494","P00278_E",525558.8,0.282842712491083,2862697.75,0.353553390593274
"495","P00278_N",525526,0,2862713.8,0.282842712408765
"496","P00279_C",525513.1,0.173205080783773,2862608.96666667,0.0577350269727325
"497","P00279_E",525535.966666667,0.0577350269055201,2862613.1,0.173205080649348
"498","P00279_N",525510.1,0.173205080783773,2862624.86666667,0.23094010762208
"499","P002x1_C",525020.8,NA,2859766.3,NA
"500","P002x1_E",525048.3,NA,2859771.6,NA
"501","P002x1_N",525019.1,NA,2859775.1,NA
"502","P002x2_C",525605.4,NA,2862663.3,NA
"503","P002x2_E",525617.1,NA,2862665.6,NA
"504","P002x2_N",525601.9,NA,2862681,NA
"505","P00306_C",532271,0,2909942,0
"506","P00306_E",532298,0,2909945,0
"507","P00306_N",532270,0,2909954,0
"508","P00307_C",532289,0,2910067,0
"509","P00307_E",532303,0,2910069,0
"510","P00307_N",532288,0,2910079,0
"511","P00309_C",532191,0,2909956,0
"512","P00309_E",532195,0,2909956,0
"513","P00309_N",532190,0,2909965,0
"514","P00310_C",532165,0,2909790,0
"515","P00310_E",532186,0,2909792,0
"516","P00310_N",532164,0,2909805,0
"517","P00311_C",532731,0,2910117,0
"518","P00311_E",532734,0,2910117,0
"519","P00311_N",532728,0,2910143,0
"520","P00312_C",532747,0,2910181,0
"521","P00312_E",532764,0,2910182,0
"522","P00312_N",532745,0,2910199,0
"523","P00313_C",532741,0,2910060,0
"524","P00313_E",532757,0,2910062,0
"525","P00313_N",532739,0,2910078,0
"526","P00314_C",532688,0,2910283,0
"527","P00314_E",532706,0,2910285,0
"528","P00314_N",532686,0,2910302,0
"529","P00315_C",532653,0,2910028,0
"530","P00315_E",532684,0,2910031,0
"531","P00315_N",532651,0,2910044,0
"532","P00325_C",532921.2,0.173205080783773,2910615.33333333,0.288675134594813
"533","P00325_E",532954.066666667,0.0577350269055201,2910618.93333333,0.0577350269727325
"534","P00325_N",532920.8,0.173205080783773,2910621.26666667,0.23094010762208
"535","P00325_S",532924.4,NA,2910585.6,NA
"536","P00325_W",532918.3,NA,2910615.1,NA
"537","P00326_C",533020.2,0.173205080783773,2910490.73333333,0.23094010762208
"538","P00326_E",533035.133333333,0.11547005381104,2910492.06666667,0.0577350269727325
"539","P00326_N",533018.266666667,0.230940107689293,2910508.33333333,0.288675134594813
"540","P00326_S",533022.2,NA,2910472.7,NA
"541","P00326_W",532999.4,NA,2910488.4,NA
"542","P00327_C",532791.266666667,0.230940107689293,2910609.73333333,0.23094010762208
"543","P00327_E",532817.2,0.173205080783773,2910612.2,0.173205080649348
"544","P00327_N",532790.2,0.173205080783773,2910620.66666667,0.288675134594813
"545","P00327_S",532794.1,NA,2910584.7,NA
"546","P00327_W",532781.5,NA,2910608.5,NA
"547","P00328_C",532814.733333333,0.230940107689293,2910531,0
"548","P00328_E",532839.333333333,0.288675134594813,2910533.73333333,0.23094010762208
"549","P00328_N",532813.066666667,0.0577350269055201,2910544.93333333,0.0577350269727325
"550","P00328_S",532816.9,NA,2910509.1,NA
"551","P00328_W",532803.7,NA,2910529.9,NA
"552","P00329_C",533037.066666667,0.0577350269055201,2910939.06666667,0.0577350269727325
"553","P00329_E",533062,0,2910941.86666667,0.115470053945465
"554","P00329_N",533034.133333333,0.11547005381104,2910967,0
"555","P00329_S",533038,NA,2910931.2,NA
"556","P00329_W",533026.2,NA,2910938,NA
"557","P00330_C",532997.333333333,0.288675134594813,2910846,0
"558","P00330_E",533025.2,0.173205080783773,2910848.93333333,0.0577350269727325
"559","P00330_N",532996.933333333,0.0577350269055201,2910851,0
"560","P00330_S",533000.7,NA,2910815.2,NA
"561","P00330_W",532989.5,NA,2910845.2,NA
"562","P00331_C",532942.2,0.173205080783773,2910947.86666667,0.115470053945465
"563","P00331_E",532949.2,0.173205080783773,2910948.33333333,0.288675134594813
"564","P00331_N",532940.866666667,0.11547005381104,2910961.8,0.173205080649348
"565","P00331_S",532944.6,NA,2910925.9,NA
"566","P00331_W",532913.5,NA,2910944.7,NA
"567","P00332_C",532935.266666667,0.230940107689293,2910902.2,0.173205080649348
"568","P00332_E",532952.2,0.173205080783773,2910904.06666667,0.0577350269727325
"569","P00332_N",532934.733333333,0.230940107689293,2910910.2,0.173205080649348
"570","P00332_S",532938.4,NA,2910874.5,NA
"571","P00332_W",532916.5,NA,2910900.3,NA
"572","P00333_C",532868,0,2911445,0
"573","P00333_E",532902,0,2911449,0
"574","P00333_N",532866,0,2911463,0
"575","P00334_C",532640,0,2911621,0
"576","P00334_E",532665,0,2911623,0
"577","P00334_N",532639,0,2911631,0
"578","P00337_C",532035,0,2911760.73333333,0.23094010762208
"579","P00337_E",532046.933333333,0.0577350269055201,2911761.86666667,0.115470053945465
"580","P00337_N",532033.266666667,0.230940107689293,2911775.66666667,0.288675134594813
"581","P00337_S",532037.2,NA,2911739.7,NA
"582","P00337_W",532011.1,NA,2911758.1,NA
"583","P00338_C",532048.333333333,0.288675134594813,2911574.73333333,0.23094010762208
"584","P00338_E",532061.266666667,0.230940107689293,2911575.93333333,0.0577350269727325
"585","P00338_N",532047.066666667,0.0577350269055201,2911587.33333333,0.288675134594813
"586","P00338_S",532050.9,NA,2911551.7,NA
"587","P00338_W",532025.6,NA,2911572.2,NA
"588","P00339_C",531966.2,0.173205080783773,2911708.26666667,0.23094010762208
"589","P00339_E",531975.133333333,0.11547005381104,2911709.2,0.173205080649348
"590","P00339_N",531964.933333333,0.0577350269055201,2911721.2,0.173205080649348
"591","P00339_S",531968.7,NA,2911685.5,NA
"592","P00339_W",531939.4,NA,2911705.5,NA
"593","P00340_C",531892.733333333,0.230940107689293,2911622.93333333,0.0577350269727325
"594","P00340_E",531915.666666667,0.288675134594813,2911625.2,0.173205080649348
"595","P00340_N",531891.333333333,0.288675134594813,2911633.93333333,0.0577350269727325
"596","P00340_S",531895.3,NA,2911598,NA
"597","P00340_W",531879.7,NA,2911621.6,NA
"598","P00345_C",532945.333333333,0.288675134594813,2911659.93333333,0.0577350269727325
"599","P00345_E",532968.2,0.173205080783773,2911662.2,0.173205080649348
"600","P00345_N",532943.333333333,0.288675134594813,2911678.86666667,0.115470053945465
"601","P00345_S",532947.2,NA,2911643,NA
"602","P00345_W",532932.5,NA,2911658.5,NA
"603","P00346_C",532910,0,2911497,0
"604","P00346_E",532919.933333333,0.0577350269055201,2911498,0
"605","P00346_N",532909,0,2911505.93333333,0.0577350269727325
"606","P00346_S",532912.8,NA,2911470.1,NA
"607","P00346_W",532884.1,NA,2911494.3,NA
"608","P00347_C",532755.933333333,0.0577350269055201,2911624,0
"609","P00347_E",532768.933333333,0.0577350269055201,2911625.2,0.173205080649348
"610","P00347_N",532753.733333333,0.230940107689293,2911645.86666667,0.115470053945465
"611","P00347_S",532757.4,NA,2911610,NA
"612","P00347_W",532733.1,NA,2911621.6,NA
"613","P00348_C",532897.933333333,0.0577350269055201,2911518,0
"614","P00348_E",532924.866666667,0.11547005381104,2911520.86666667,0.115470053945465
"615","P00348_N",532894.933333333,0.0577350269055201,2911546.93333333,0.0577350269727325
"616","P00348_S",532898.7,NA,2911511,NA
"617","P00348_W",532889,NA,2911517.1,NA
"618","P00356_C",533388,0,2912023,0
"619","P00356_E",533415,0,2912026,0
"620","P00356_N",533386,0,2912040,0
"621","P00358_C",533452,0,2911928,0
"622","P00358_E",533486,0,2911931,0
"623","P00358_N",533450,0,2911946,0
"624","P00359_C",533376,0,2912129,0
"625","P00359_E",533383,0,2912130,0
"626","P00359_N",533375,0,2912134,0
"627","P00401_C",530534,0,2869867.06666667,0.0577350269727325
"628","P00401_E",530554.7,0.435889894386116,2869872.13333333,0.709459888409438
"629","P00401_N",530530.8,0.818535277174445,2869879.76666667,1.50443787957941
"630","P00401_S",530537.3,NA,2869855.5,NA
"631","P00401_W",530510.9,NA,2869860.5,NA
"632","P00402_C",530557.233333333,2.40069434401898,2869745.7,0.519615242216893
"633","P00402_E",530572.6,2.43310501212694,2869749.3,0.264575131088859
"634","P00402_N",530551.466666667,2.62741951985153,2869770.03333333,4.96621921927395
"635","P00402_S",530567.7,NA,2869718.2,NA
"636","P00402_W",530552.3,NA,2869742.9,NA
"637","P00403_C",530485.5,1.3228756555323,2869787.66666667,0.493288286156105
"638","P00403_E",530509.566666667,1.25033328891688,2869793.36666667,0.550757054706064
"639","P00403_N",530479.866666667,3.58515457594036,2869812.6,12.9907659512447
"640","P00403_S",530496.1,NA,2869755.4,NA
"641","P00403_W",530484.1,NA,2869786.2,NA
"642","P00404_C",530513.933333333,5.13939036593513,2869705.4,1.12694276693367
"643","P00404_E",530536.133333333,5.2271725945889,2869710.76666667,0.321455025400233
"644","P00404_N",530508.9,3.9000000000009,2869726.33333333,8.43168626859153
"645","P00404_S",530515.2,NA,2869679.1,NA
"646","P00404_W",530498.4,NA,2869701.3,NA
"647","P00405_C",530728.2,2.43310501212694,2870336.63333333,2.19620885456736
"648","P00405_E",530751.366666667,2.36713610366402,2870342.16666667,1.27410099008759
"649","P00405_N",530724.466666667,2.8041635710609,2870352.36666667,5.86543547681697
"650","P00405_S",530736,NA,2870316.8,NA
"651","P00405_W",530713.7,NA,2870329.1,NA
"652","P00407_C",530652.766666667,6.26604606854848,2870383.8,4.07308237077236
"653","P00407_E",530666.366666667,6.18088451060372,2870387.03333333,3.58096821182789
"654","P00407_N",530648.1,5.0269274910299,2870403.3,2.68886593189087
"655","P00407_S",530665.2,NA,2870360.8,NA
"656","P00407_W",530643.7,NA,2870374.4,NA
"657","P00408_C",530655.233333333,0.680685928573647,2870255.56666667,1.34288247191856
"658","P00408_E",530662.133333333,0.513160143938639,2870257.03333333,1.70391705585877
"659","P00408_N",530649.366666667,1.18462370958725,2870278.9,5.28488410463313
"660","P00408_S",530662.1,NA,2870235.9,NA
"661","P00408_W",530642.5,NA,2870253.2,NA
"662","P00409_C",531732.066666667,20.8425846125851,2870145.43333333,15.0114400819292
"663","P00409_E",531760.966666667,20.929006983895,2870152.23333333,13.8001207724984
"664","P00409_N",531726.866666667,17.8118874163538,2870168.66666667,30.1955846663563
"665","P00409_S",531717.1,NA,2870096.4,NA
"666","P00409_W",531705.1,NA,2870127.2,NA
"667","P00410_C",531726.866666667,3.58515457594036,2870004.23333333,1.00166528005214
"668","P00410_E",531735.833333333,3.35012437575959,2870006.4,0.721110255054052
"669","P00410_N",531722.6,0.871779788705464,2870020.2,7.62364742099027
"670","P00410_S",531734,NA,2869992.5,NA
"671","P00410_W",531707,NA,2869996.2,NA
"672","P00411_C",531509.4,4.67760622539666,2870035.56666667,7.3350755505939
"673","P00411_E",531523.266666667,4.99633198791619,2870038.83333333,6.87337859676178
"674","P00411_N",531504.766666667,5.95007002759279,2870054.2,5.19999999986388
"675","P00411_S",531509,NA,2870009.8,NA
"676","P00411_W",531486.7,NA,2870022.1,NA
"677","P00413_C",531936.466666667,1.28582010147418,2870161.8,1.13578166925435
"678","P00413_E",531953.166666667,1.61967074839249,2870165.9,1.64620776323623
"679","P00413_N",531931.266666667,1.27017059219029,2870184.56666667,2.83607710293128
"680","P00413_S",531942.2,NA,2870138.1,NA
"681","P00413_W",531925.4,NA,2870160.3,NA
"682","P00415_C",531823.433333333,3.95769293063951,2870170.36666667,1.09696551140652
"683","P00415_E",531828.8,3.46987031461372,2870171.53333333,0.896288644012691
"684","P00415_N",531819.8,0.264575131110859,2870184.43333333,12.5300970998888
"685","P00415_S",531829.9,NA,2870162.3,NA
"686","P00415_W",531800.1,NA,2870161.1,NA
"687","P00416_C",531806.9,1.65227116417456,2869975.73333333,2.28108161476423
"688","P00416_E",531813.366666667,1.45716619966118,2869977.53333333,2.20302821893699
"689","P00416_N",531802.466666667,4.73849483838504,2869992.36666667,7.47685317048128
"690","P00416_S",531808,NA,2869962.5,NA
"691","P00416_W",531781,NA,2869966.2,NA
"692","P00417_C",530476.166666667,0.288675134594813,2870675.06666667,1.70391705585877
"693","P00417_E",530487.033333333,0.450924975293477,2870677.53333333,1.26622799416213
"694","P00417_N",530470.3,1.04403065091559,2870700.4,2.85832118556522
"695","P00417_S",530483.4,NA,2870647.1,NA
"696","P00417_W",530467.3,NA,2870670.6,NA
"697","P00418_C",530496.566666667,2.22785397485575,2870574.83333333,0.665832811757022
"698","P00418_E",530512.866666667,2.22785397485575,2870578.9,0.100000000093132
"699","P00418_N",530492.2,2.94618397251702,2870592.9,0.556776436341547
"700","P00418_S",530499,NA,2870556.8,NA
"701","P00418_W",530476.7,NA,2870569.1,NA
"702","P00420_C",530295.833333333,4.19324854180304,2870590.8,2.86181760435335
"703","P00420_E",530304.733333333,4.36615773118284,2870592.93333333,3.17700068198796
"704","P00420_N",530292.5,7.70778826903734,2870604.13333333,13.7423918345408
"705","P00420_S",530292.9,NA,2870587.3,NA
"706","P00420_W",530263.1,NA,2870586.1,NA
"707","P00422_C",530714.233333333,0.680685928573647,2870693.03333333,3.52183664211049
"708","P00422_E",530733.4,0.692820323000666,2870697.6,4.33128156554369
"709","P00422_N",530709.433333333,1.02143689640639,2870713.56666667,0.929157324381238
"710","P00422_S",530721.6,NA,2870674,NA
"711","P00422_W",530703.5,NA,2870693.8,NA
"712","P00423_C",530560,3.46410161513775,2870898.53333333,12.5021331512662
"713","P00423_E",530589.966666667,3.32014055930699,2870905.53333333,11.200595222225
"714","P00423_N",530554.966666667,6.61236215984763,2870920.46666667,27.3386783392371
"715","P00423_S",530572.8,NA,2870853.3,NA
"716","P00423_W",530560.2,NA,2870883,NA
"717","P00424_C",530606.533333333,3.93107279674203,2870682.63333333,3.00388637168547
"718","P00424_E",530633.666666667,4.12835721966567,2870689.16666667,4.01538707125613
"719","P00424_N",530604.733333333,4.27707064860585,2870688.7,4.41927595873997
"720","P00424_S",530603.7,NA,2870680.3,NA
"721","P00424_W",530573.2,NA,2870677.8,NA
"722","P00425_C",531334,3.46410161513775,2871293.26666667,2.45831920899329
"723","P00425_E",531341.933333333,3.66651514840455,2871294.9,2.95127091259112
"724","P00425_N",531327.4,4.41701256505126,2871321.03333333,1.70391705585877
"725","P00425_S",531338,NA,2871268.2,NA
"726","P00425_W",531323.3,NA,2871294.1,NA
"727","P00426_C",531379.7,6.32218316723613,2871255.8,0.624499799713078
"728","P00426_E",531387.533333333,6.20671679174385,2871257.76666667,0.404145188540278
"729","P00426_N",531373.7,4.85077313426692,2871281.33333333,0.577350269189626
"730","P00426_S",531393.9,NA,2871231,NA
"731","P00426_W",531376.4,NA,2871252,NA
"732","P00428_C",531221.333333333,0.577350269189626,2871244.1,6.92892488052935
"733","P00428_E",531249.466666667,0.450924975293477,2871250.8,5.80430874426267
"734","P00428_N",531219.5,0.556776436268366,2871251.5,7.53591401240771
"735","P00428_S",531224.2,NA,2871228.4,NA
"736","P00428_W",531195.1,NA,2871228.4,NA
"737","P00433_C",529999.566666667,13.3665004146074,2872517.56666667,3.06648550191897
"738","P00433_E",530022.233333333,12.876464318017,2872522.63333333,4.13561764829504
"739","P00433_N",529995.866666667,13.452632951733,2872532.36666667,1.09696551151264
"740","P00433_S",530019.4,NA,2872505.7,NA
"741","P00433_W",529995.8,NA,2872515.6,NA
"742","P00434_C",530063.3,5.80258563055478,2872430.73333333,10.9409018518927
"743","P00434_E",554383.533333333,21042.8007312081,2919037.3,40369.600992331
"744","P00434_N",530058.7,5.0269274910299,2872450.53333333,11.4613844423149
"745","P00434_S",530075.8,NA,2872397.9,NA
"746","P00434_W",530055.6,NA,2872413.9,NA
"747","P00435_C",529897.933333333,6.986653943995,2872426.26666667,18.0428194396914
"748","P00435_E",529919.1,6.92892488052767,2872431.1,19.0528213133913
"749","P00435_N",529893.5,7.45050333868151,2872444.26666667,14.0592792608589
"750","P00435_S",529911.8,NA,2872426.9,NA
"751","P00435_W",529891.6,NA,2872442.9,NA
"752","P00441_C",531130.333333333,0.577350269189626,2872884.73333333,5.74485276861201
"753","P00441_E",531140.233333333,7.99770800499276,2872886.76666667,7.50621964329262
"754","P00441_N",531128.266666667,2.3692474191745,2872894.6,14.2902064365765
"755","P00441_S",531131,NA,2872878.1,NA
"756","P00441_W",531131,NA,2872878.1,NA
"757","P00442_C",531120.733333333,2.3692474191745,2872779.63333333,3.92725519065257
"758","P00442_E",531129.466666667,2.40069434401898,2872781.73333333,3.58515457590356
"759","P00442_N",531116.966666667,5.51573506739009,2872794.26666667,5.832095106733
"760","P00442_S",531120.5,NA,2872766.4,NA
"761","P00442_W",531092,NA,2872767.6,NA
"762","P00443_C",530959.633333333,1.18462370958725,2872834.56666667,2.1455380055361
